,ds,y
10226,2017-06-05 12:10:00,6.7
10227,2017-06-05 12:15:00,6.7
10228,2017-06-05 12:20:00,6.6
10229,2017-06-05 12:25:00,6.6
10230,2017-06-05 12:30:00,6.5
10231,2017-06-05 12:35:00,6.6
10232,2017-06-05 12:40:00,6.7
10233,2017-06-05 12:45:00,6.7
10234,2017-06-05 12:50:00,6.7
10235,2017-06-05 12:55:00,6.5
10236,2017-06-05 13:00:00,6.4
10237,2017-06-05 13:05:00,6.6
10238,2017-06-05 13:10:00,6.9
10239,2017-06-05 13:15:00,6.9
10240,2017-06-05 13:20:00,7.1
10241,2017-06-05 13:25:00,7.2
10242,2017-06-05 13:30:00,7.1
10243,2017-06-05 13:35:00,7.1
10244,2017-06-05 13:40:00,7.3
10245,2017-06-05 13:45:00,7.5
10246,2017-06-05 13:50:00,7.7
10247,2017-06-05 13:55:00,7.9
10248,2017-06-05 14:00:00,8.1
10249,2017-06-05 14:05:00,8.2
10250,2017-06-05 14:10:00,8.4
10251,2017-06-05 14:15:00,8.5
10252,2017-06-05 14:20:00,8.8
10253,2017-06-05 14:25:00,9.0
10254,2017-06-05 14:30:00,9.3
10255,2017-06-05 14:35:00,9.6
10256,2017-06-05 14:40:00,9.8
10257,2017-06-05 14:45:00,10.2
10258,2017-06-05 14:50:00,10.5
10259,2017-06-05 14:55:00,10.9
10260,2017-06-05 15:00:00,11.5
10261,2017-06-05 15:05:00,12.1
10262,2017-06-05 15:10:00,12.8
10263,2017-06-05 15:15:00,13.3
10264,2017-06-05 15:20:00,14.1
10265,2017-06-05 15:25:00,14.9
10266,2017-06-05 15:30:00,15.7
10267,2017-06-05 15:35:00,16.4
10268,2017-06-05 15:40:00,17.4
10269,2017-06-05 15:45:00,18.1
10270,2017-06-05 15:50:00,18.7
10271,2017-06-05 15:55:00,19.7
10272,2017-06-05 16:00:00,20.2
10273,2017-06-05 16:05:00,21.2
10274,2017-06-05 16:10:00,22.1
10275,2017-06-05 16:15:00,22.4
10276,2017-06-05 16:20:00,23.4
10277,2017-06-05 16:25:00,24.1
10278,2017-06-05 16:30:00,25.2
10279,2017-06-05 16:35:00,26.1
10280,2017-06-05 16:40:00,26.9
10281,2017-06-05 16:45:00,27.4
10282,2017-06-05 16:50:00,28.0
10283,2017-06-05 16:55:00,28.7
10284,2017-06-05 17:00:00,29.9
10285,2017-06-05 17:05:00,30.5
10286,2017-06-05 17:10:00,31.5
10287,2017-06-05 17:15:00,32.2
10288,2017-06-05 17:20:00,32.6
10289,2017-06-05 17:25:00,32.9
10290,2017-06-05 17:30:00,33.3
10291,2017-06-05 17:35:00,34.5
10292,2017-06-05 17:40:00,35.5
10293,2017-06-05 17:45:00,36.3
10294,2017-06-05 17:50:00,36.2
10295,2017-06-05 17:55:00,37.1
10296,2017-06-05 18:00:00,37.5
10297,2017-06-05 18:05:00,38.2
10298,2017-06-05 18:10:00,38.6
10299,2017-06-05 18:15:00,39.6
10300,2017-06-05 18:20:00,40.3
10301,2017-06-05 18:25:00,40.4
10302,2017-06-05 18:30:00,41.3
10303,2017-06-05 18:35:00,40.7
10304,2017-06-05 18:40:00,41.3
10305,2017-06-05 18:45:00,42.2
10306,2017-06-05 18:50:00,42.8
10307,2017-06-05 18:55:00,43.5
10308,2017-06-05 19:00:00,43.8
10309,2017-06-05 19:05:00,44.1
10310,2017-06-05 19:10:00,44.5
10311,2017-06-05 19:15:00,44.5
10312,2017-06-05 19:20:00,44.7
10313,2017-06-05 19:25:00,45.3
10314,2017-06-05 19:30:00,44.6
10315,2017-06-05 19:35:00,44.9
10316,2017-06-05 19:40:00,44.6
10317,2017-06-05 19:45:00,45.3
10318,2017-06-05 19:50:00,45.4
10319,2017-06-05 19:55:00,45.6
10320,2017-06-05 20:00:00,45.7
10321,2017-06-05 20:05:00,45.8
10322,2017-06-05 20:10:00,45.6
10323,2017-06-05 20:15:00,45.9
10324,2017-06-05 20:20:00,45.9
10325,2017-06-05 20:25:00,45.8
10326,2017-06-05 20:30:00,46.1
10327,2017-06-05 20:35:00,45.6
10328,2017-06-05 20:40:00,45.7
10329,2017-06-05 20:45:00,45.7
10330,2017-06-05 20:50:00,46.2
10331,2017-06-05 20:55:00,45.4
10332,2017-06-05 21:00:00,45.6
10333,2017-06-05 21:05:00,45.8
10334,2017-06-05 21:10:00,45.7
10335,2017-06-05 21:15:00,46.4
10336,2017-06-05 21:20:00,46.6
10337,2017-06-05 21:25:00,45.6
10338,2017-06-05 21:30:00,45.7
10339,2017-06-05 21:35:00,46.2
10340,2017-06-05 21:40:00,45.4
10341,2017-06-05 21:45:00,45.1
10342,2017-06-05 21:50:00,45.0
10343,2017-06-05 21:55:00,45.8
10344,2017-06-05 22:00:00,45.6
10345,2017-06-05 22:05:00,45.1
10346,2017-06-05 22:10:00,45.6
10347,2017-06-05 22:15:00,45.1
10348,2017-06-05 22:20:00,44.5
10349,2017-06-05 22:25:00,44.3
10350,2017-06-05 22:30:00,43.5
10351,2017-06-05 22:35:00,43.3
10352,2017-06-05 22:40:00,43.7
10353,2017-06-05 22:45:00,43.0
10354,2017-06-05 22:50:00,43.2
10355,2017-06-05 22:55:00,43.3
10356,2017-06-05 23:00:00,42.6
10357,2017-06-05 23:05:00,42.2
10358,2017-06-05 23:10:00,42.3
10359,2017-06-05 23:15:00,41.6
10360,2017-06-05 23:20:00,40.9
10361,2017-06-05 23:25:00,40.6
10362,2017-06-05 23:30:00,40.2
10363,2017-06-05 23:35:00,39.3
10364,2017-06-05 23:40:00,39.6
10365,2017-06-05 23:45:00,39.1
10366,2017-06-05 23:50:00,38.2
10367,2017-06-05 23:55:00,37.6
10368,2017-06-06 00:00:00,37.2
10369,2017-06-06 00:05:00,37.0
10370,2017-06-06 00:10:00,36.4
10371,2017-06-06 00:15:00,36.2
10372,2017-06-06 00:20:00,36.0
10373,2017-06-06 00:25:00,34.8
10374,2017-06-06 00:30:00,34.2
10375,2017-06-06 00:35:00,33.6
10376,2017-06-06 00:40:00,32.6
10377,2017-06-06 00:45:00,32.2
10378,2017-06-06 00:50:00,31.5
10379,2017-06-06 00:55:00,31.0
10380,2017-06-06 01:00:00,30.4
10381,2017-06-06 01:05:00,29.5
10382,2017-06-06 01:10:00,28.7
10383,2017-06-06 01:15:00,27.4
10384,2017-06-06 01:20:00,26.5
10385,2017-06-06 01:25:00,25.7
10386,2017-06-06 01:30:00,24.7
10387,2017-06-06 01:35:00,23.4
10388,2017-06-06 01:40:00,22.6
10389,2017-06-06 01:45:00,21.7
10390,2017-06-06 01:50:00,21.2
10391,2017-06-06 01:55:00,20.4
10392,2017-06-06 02:00:00,19.9
10393,2017-06-06 02:05:00,19.5
10394,2017-06-06 02:10:00,18.9
10395,2017-06-06 02:15:00,18.1
10396,2017-06-06 02:20:00,17.7
10397,2017-06-06 02:25:00,17.4
10398,2017-06-06 02:30:00,17.0
10399,2017-06-06 02:35:00,16.3
10400,2017-06-06 02:40:00,15.8
10401,2017-06-06 02:45:00,15.3
10402,2017-06-06 02:50:00,14.9
10403,2017-06-06 02:55:00,14.5
10404,2017-06-06 03:00:00,14.1
10405,2017-06-06 03:05:00,13.8
10406,2017-06-06 03:10:00,13.5
10407,2017-06-06 03:15:00,13.1
10408,2017-06-06 03:20:00,12.8
10409,2017-06-06 03:25:00,12.4
10410,2017-06-06 03:30:00,12.3
10411,2017-06-06 03:35:00,12.2
10412,2017-06-06 03:40:00,12.1
10413,2017-06-06 03:45:00,11.9
10414,2017-06-06 03:50:00,11.9
10415,2017-06-06 03:55:00,12.0
10416,2017-06-06 04:00:00,11.8
10417,2017-06-06 04:05:00,11.6
10418,2017-06-06 04:10:00,11.4
10419,2017-06-06 04:15:00,11.2
10420,2017-06-06 04:20:00,11.0
10421,2017-06-06 04:25:00,11.0
10422,2017-06-06 04:30:00,10.7
10423,2017-06-06 04:35:00,10.6
10424,2017-06-06 04:40:00,10.4
10425,2017-06-06 04:45:00,10.6
10426,2017-06-06 04:50:00,10.3
10427,2017-06-06 04:55:00,10.0
10428,2017-06-06 05:00:00,9.9
10429,2017-06-06 05:05:00,9.7
10430,2017-06-06 05:10:00,9.7
10431,2017-06-06 05:15:00,9.9
10432,2017-06-06 05:20:00,10.2
10433,2017-06-06 05:25:00,10.4
10434,2017-06-06 05:30:00,10.4
10435,2017-06-06 05:35:00,10.5
10436,2017-06-06 05:40:00,10.4
10437,2017-06-06 05:45:00,10.3
10438,2017-06-06 05:50:00,10.3
10439,2017-06-06 05:55:00,10.2
10440,2017-06-06 06:00:00,10.2
10441,2017-06-06 06:05:00,10.2
10442,2017-06-06 06:10:00,10.1
10443,2017-06-06 06:15:00,10.0
10444,2017-06-06 06:20:00,9.9
10445,2017-06-06 06:25:00,9.7
10446,2017-06-06 06:30:00,9.6
10447,2017-06-06 06:35:00,9.7
10448,2017-06-06 06:40:00,9.7
10449,2017-06-06 06:45:00,9.4
10450,2017-06-06 06:50:00,9.1
10451,2017-06-06 06:55:00,9.0
10452,2017-06-06 07:00:00,8.9
10453,2017-06-06 07:05:00,8.7
10454,2017-06-06 07:10:00,8.4
10455,2017-06-06 07:15:00,8.2
10456,2017-06-06 07:20:00,8.1
10457,2017-06-06 07:25:00,8.0
10458,2017-06-06 07:30:00,7.9
10459,2017-06-06 07:35:00,7.8
10460,2017-06-06 07:40:00,7.6
10461,2017-06-06 07:45:00,7.5
10462,2017-06-06 07:50:00,7.4
10463,2017-06-06 07:55:00,7.4
10464,2017-06-06 08:00:00,7.2
10465,2017-06-06 08:05:00,7.2
10466,2017-06-06 08:10:00,7.3
10467,2017-06-06 08:15:00,7.0
10468,2017-06-06 08:20:00,7.0
10469,2017-06-06 08:25:00,6.9
10470,2017-06-06 08:30:00,6.9
10471,2017-06-06 08:35:00,6.6
10472,2017-06-06 08:40:00,6.7
10473,2017-06-06 08:45:00,6.5
10474,2017-06-06 08:50:00,6.3
10475,2017-06-06 08:55:00,6.3
10476,2017-06-06 09:00:00,6.1
10477,2017-06-06 09:05:00,6.2
10478,2017-06-06 09:10:00,5.9
10479,2017-06-06 09:15:00,5.7
10480,2017-06-06 09:20:00,5.7
10481,2017-06-06 09:25:00,5.7
10482,2017-06-06 09:30:00,5.7
10483,2017-06-06 09:35:00,5.5
10484,2017-06-06 09:40:00,5.5
10485,2017-06-06 09:45:00,5.6
10486,2017-06-06 09:50:00,5.5
10487,2017-06-06 09:55:00,5.5
10488,2017-06-06 10:00:00,5.4
10489,2017-06-06 10:05:00,5.4
10490,2017-06-06 10:10:00,5.5
10491,2017-06-06 10:15:00,5.5
10492,2017-06-06 10:20:00,5.4
10493,2017-06-06 10:25:00,5.3
10494,2017-06-06 10:30:00,5.3
10495,2017-06-06 10:35:00,5.5
10496,2017-06-06 10:40:00,5.7
10497,2017-06-06 10:45:00,6.1
10498,2017-06-06 10:50:00,6.0
10499,2017-06-06 10:55:00,6.3
10500,2017-06-06 11:00:00,6.1
10501,2017-06-06 11:05:00,6.2
10502,2017-06-06 11:10:00,5.8
10503,2017-06-06 11:15:00,5.7
10504,2017-06-06 11:20:00,5.9
10505,2017-06-06 11:25:00,5.7
10506,2017-06-06 11:30:00,5.7
10507,2017-06-06 11:35:00,5.7
10508,2017-06-06 11:40:00,5.6
10509,2017-06-06 11:45:00,5.3
10510,2017-06-06 11:50:00,5.2
10511,2017-06-06 11:55:00,5.1
10512,2017-06-06 12:00:00,5.1
10513,2017-06-06 12:05:00,5.0
10514,2017-06-06 12:10:00,5.0
10515,2017-06-06 12:15:00,5.2
10516,2017-06-06 12:20:00,5.0
10517,2017-06-06 12:25:00,4.9
10518,2017-06-06 12:30:00,5.0
10519,2017-06-06 12:35:00,5.0
10520,2017-06-06 12:40:00,5.2
10521,2017-06-06 12:45:00,5.3
10522,2017-06-06 12:50:00,5.5
10523,2017-06-06 12:55:00,5.5
10524,2017-06-06 13:00:00,5.5
10525,2017-06-06 13:05:00,5.6
10526,2017-06-06 13:10:00,5.9
10527,2017-06-06 13:15:00,6.1
10528,2017-06-06 13:20:00,6.0
10529,2017-06-06 13:25:00,6.1
10530,2017-06-06 13:30:00,6.3
10531,2017-06-06 13:35:00,6.4
10532,2017-06-06 13:40:00,6.5
10533,2017-06-06 13:45:00,6.7
10534,2017-06-06 13:50:00,6.8
10535,2017-06-06 13:55:00,7.0
10536,2017-06-06 14:00:00,7.3
10537,2017-06-06 14:05:00,7.8
10538,2017-06-06 14:10:00,8.0
10539,2017-06-06 14:15:00,8.3
10540,2017-06-06 14:20:00,8.5
10541,2017-06-06 14:25:00,8.7
10542,2017-06-06 14:30:00,8.9
10543,2017-06-06 14:35:00,9.1
10544,2017-06-06 14:40:00,9.4
10545,2017-06-06 14:45:00,9.7
10546,2017-06-06 14:50:00,10.1
10547,2017-06-06 14:55:00,10.5
10548,2017-06-06 15:00:00,11.1
10549,2017-06-06 15:05:00,11.9
10550,2017-06-06 15:10:00,12.5
10551,2017-06-06 15:15:00,13.1
10552,2017-06-06 15:20:00,13.8
10553,2017-06-06 15:25:00,14.7
10554,2017-06-06 15:30:00,15.4
10555,2017-06-06 15:35:00,16.3
10556,2017-06-06 15:40:00,17.2
10557,2017-06-06 15:45:00,17.9
10558,2017-06-06 15:50:00,18.7
10559,2017-06-06 15:55:00,19.6
10560,2017-06-06 16:00:00,20.4
10561,2017-06-06 16:05:00,21.2
10562,2017-06-06 16:10:00,22.1
10563,2017-06-06 16:15:00,22.9
10564,2017-06-06 16:20:00,23.6
10565,2017-06-06 16:25:00,24.2
10566,2017-06-06 16:30:00,25.1
10567,2017-06-06 16:35:00,25.9
10568,2017-06-06 16:40:00,27.1
10569,2017-06-06 16:45:00,27.8
10570,2017-06-06 16:50:00,28.7
10571,2017-06-06 16:55:00,29.5
10572,2017-06-06 17:00:00,30.4
10573,2017-06-06 17:05:00,31.2
10574,2017-06-06 17:10:00,31.9
10575,2017-06-06 17:15:00,32.4
10576,2017-06-06 17:20:00,33.2
10577,2017-06-06 17:25:00,33.7
10578,2017-06-06 17:30:00,34.7
10579,2017-06-06 17:35:00,35.4
10580,2017-06-06 17:40:00,36.2
10581,2017-06-06 17:45:00,36.7
10582,2017-06-06 17:50:00,37.3
10583,2017-06-06 17:55:00,38.1
10584,2017-06-06 18:00:00,37.7
10585,2017-06-06 18:05:00,37.9
10586,2017-06-06 18:10:00,38.2
10587,2017-06-06 18:15:00,38.7
10588,2017-06-06 18:20:00,39.6
10589,2017-06-06 18:25:00,39.6
10590,2017-06-06 18:30:00,40.5
10591,2017-06-06 18:35:00,40.8
10592,2017-06-06 18:40:00,41.4
10593,2017-06-06 18:45:00,41.6
10594,2017-06-06 18:50:00,42.3
10595,2017-06-06 18:55:00,42.7
10596,2017-06-06 19:00:00,42.7
10597,2017-06-06 19:05:00,43.4
10598,2017-06-06 19:10:00,43.9
10599,2017-06-06 19:15:00,44.1
10600,2017-06-06 19:20:00,44.4
10601,2017-06-06 19:25:00,44.8
10602,2017-06-06 19:30:00,45.3
10603,2017-06-06 19:35:00,45.3
10604,2017-06-06 19:40:00,45.2
10605,2017-06-06 19:45:00,45.7
10606,2017-06-06 19:50:00,45.9
10607,2017-06-06 19:55:00,46.3
10608,2017-06-06 20:00:00,46.6
10609,2017-06-06 20:05:00,46.2
10610,2017-06-06 20:10:00,45.9
10611,2017-06-06 20:15:00,46.2
10612,2017-06-06 20:20:00,46.6
10613,2017-06-06 20:25:00,46.7
10614,2017-06-06 20:30:00,46.4
10615,2017-06-06 20:35:00,46.3
10616,2017-06-06 20:40:00,47.0
10617,2017-06-06 20:45:00,47.3
10618,2017-06-06 20:50:00,47.1
10619,2017-06-06 20:55:00,47.5
10620,2017-06-06 21:00:00,47.2
10621,2017-06-06 21:05:00,46.8
10622,2017-06-06 21:10:00,46.9
10623,2017-06-06 21:15:00,46.8
10624,2017-06-06 21:20:00,47.1
10625,2017-06-06 21:25:00,47.3
10626,2017-06-06 21:30:00,47.7
10627,2017-06-06 21:35:00,47.0
10628,2017-06-06 21:40:00,46.6
10629,2017-06-06 21:45:00,46.7
10630,2017-06-06 21:50:00,47.0
10631,2017-06-06 21:55:00,46.5
10632,2017-06-06 22:00:00,46.5
10633,2017-06-06 22:05:00,46.2
10634,2017-06-06 22:10:00,45.8
10635,2017-06-06 22:15:00,46.0
10636,2017-06-06 22:20:00,45.4
10637,2017-06-06 22:25:00,45.0
10638,2017-06-06 22:30:00,44.8
10639,2017-06-06 22:35:00,44.4
10640,2017-06-06 22:40:00,44.4
10641,2017-06-06 22:45:00,43.6
10642,2017-06-06 22:50:00,44.0
10643,2017-06-06 22:55:00,43.5
10644,2017-06-06 23:00:00,43.4
10645,2017-06-06 23:05:00,43.0
10646,2017-06-06 23:10:00,42.6
10647,2017-06-06 23:15:00,42.2
10648,2017-06-06 23:20:00,41.9
10649,2017-06-06 23:25:00,42.1
10650,2017-06-06 23:30:00,41.3
10651,2017-06-06 23:35:00,40.8
10652,2017-06-06 23:40:00,40.5
10653,2017-06-06 23:45:00,39.7
10654,2017-06-06 23:50:00,39.6
10655,2017-06-06 23:55:00,39.0
10656,2017-06-07 00:00:00,38.2
10657,2017-06-07 00:05:00,38.0
10658,2017-06-07 00:10:00,37.7
10659,2017-06-07 00:15:00,36.8
10660,2017-06-07 00:20:00,36.5
10661,2017-06-07 00:25:00,36.1
10662,2017-06-07 00:30:00,35.4
10663,2017-06-07 00:35:00,35.1
10664,2017-06-07 00:40:00,34.1
10665,2017-06-07 00:45:00,32.9
10666,2017-06-07 00:50:00,32.4
10667,2017-06-07 00:55:00,31.6
10668,2017-06-07 01:00:00,31.1
10669,2017-06-07 01:05:00,30.3
10670,2017-06-07 01:10:00,29.5
10671,2017-06-07 01:15:00,28.5
10672,2017-06-07 01:20:00,27.5
10673,2017-06-07 01:25:00,26.3
10674,2017-06-07 01:30:00,25.1
10675,2017-06-07 01:35:00,24.1
10676,2017-06-07 01:40:00,23.3
10677,2017-06-07 01:45:00,22.8
10678,2017-06-07 01:50:00,22.2
10679,2017-06-07 01:55:00,21.8
10680,2017-06-07 02:00:00,21.1
10681,2017-06-07 02:05:00,20.7
10682,2017-06-07 02:10:00,20.0
10683,2017-06-07 02:15:00,19.6
10684,2017-06-07 02:20:00,19.2
10685,2017-06-07 02:25:00,18.7
10686,2017-06-07 02:30:00,18.1
10687,2017-06-07 02:35:00,17.4
10688,2017-06-07 02:40:00,16.9
10689,2017-06-07 02:45:00,16.5
10690,2017-06-07 02:50:00,16.1
10691,2017-06-07 02:55:00,15.8
10692,2017-06-07 03:00:00,15.4
10693,2017-06-07 03:05:00,15.2
10694,2017-06-07 03:10:00,15.0
10695,2017-06-07 03:15:00,14.6
10696,2017-06-07 03:20:00,14.2
10697,2017-06-07 03:25:00,14.0
10698,2017-06-07 03:30:00,13.7
10699,2017-06-07 03:35:00,13.4
10700,2017-06-07 03:40:00,13.4
10701,2017-06-07 03:45:00,13.3
10702,2017-06-07 03:50:00,13.0
10703,2017-06-07 03:55:00,13.0
10704,2017-06-07 04:00:00,12.8
10705,2017-06-07 04:05:00,12.7
10706,2017-06-07 04:10:00,12.6
10707,2017-06-07 04:15:00,12.4
10708,2017-06-07 04:20:00,12.1
10709,2017-06-07 04:25:00,12.0
10710,2017-06-07 04:30:00,11.6
10711,2017-06-07 04:35:00,11.4
10712,2017-06-07 04:40:00,11.2
10713,2017-06-07 04:45:00,11.4
10714,2017-06-07 04:50:00,11.3
10715,2017-06-07 04:55:00,11.1
10716,2017-06-07 05:00:00,11.0
10717,2017-06-07 05:05:00,11.1
10718,2017-06-07 05:10:00,10.9
10719,2017-06-07 05:15:00,11.0
10720,2017-06-07 05:20:00,10.8
10721,2017-06-07 05:25:00,10.9
10722,2017-06-07 05:30:00,11.0
10723,2017-06-07 05:35:00,10.8
10724,2017-06-07 05:40:00,10.8
10725,2017-06-07 05:45:00,10.6
10726,2017-06-07 05:50:00,10.6
10727,2017-06-07 05:55:00,10.6
10728,2017-06-07 06:00:00,10.5
10729,2017-06-07 06:05:00,10.5
10730,2017-06-07 06:10:00,10.3
10731,2017-06-07 06:15:00,10.2
10732,2017-06-07 06:20:00,10.1
10733,2017-06-07 06:25:00,10.0
10734,2017-06-07 06:30:00,10.0
10735,2017-06-07 06:35:00,9.8
10736,2017-06-07 06:40:00,9.7
10737,2017-06-07 06:45:00,9.7
10738,2017-06-07 06:50:00,9.7
10739,2017-06-07 06:55:00,9.5
10740,2017-06-07 07:00:00,9.4
10741,2017-06-07 07:05:00,9.6
10742,2017-06-07 07:10:00,9.5
10743,2017-06-07 07:15:00,9.3
10744,2017-06-07 07:20:00,9.4
10745,2017-06-07 07:25:00,9.3
10746,2017-06-07 07:30:00,9.1
10747,2017-06-07 07:35:00,9.0
10748,2017-06-07 07:40:00,8.8
10749,2017-06-07 07:45:00,8.9
10750,2017-06-07 07:50:00,8.8
10751,2017-06-07 07:55:00,8.8
10752,2017-06-07 08:00:00,8.6
10753,2017-06-07 08:05:00,8.5
10754,2017-06-07 08:10:00,8.5
10755,2017-06-07 08:15:00,8.5
10756,2017-06-07 08:20:00,8.4
10757,2017-06-07 08:25:00,8.2
10758,2017-06-07 08:30:00,8.4
10759,2017-06-07 08:35:00,8.3
10760,2017-06-07 08:40:00,8.3
10761,2017-06-07 08:45:00,8.3
10762,2017-06-07 08:50:00,8.3
10763,2017-06-07 08:55:00,8.3
10764,2017-06-07 09:00:00,8.2
10765,2017-06-07 09:05:00,8.1
10766,2017-06-07 09:10:00,7.9
10767,2017-06-07 09:15:00,7.7
10768,2017-06-07 09:20:00,7.5
10769,2017-06-07 09:25:00,7.3
10770,2017-06-07 09:30:00,7.3
10771,2017-06-07 09:35:00,7.2
10772,2017-06-07 09:40:00,7.1
10773,2017-06-07 09:45:00,7.2
10774,2017-06-07 09:50:00,7.2
10775,2017-06-07 09:55:00,7.1
10776,2017-06-07 10:00:00,7.3
10777,2017-06-07 10:05:00,7.2
10778,2017-06-07 10:10:00,7.1
10779,2017-06-07 10:15:00,7.0
10780,2017-06-07 10:20:00,7.1
10781,2017-06-07 10:25:00,7.2
10782,2017-06-07 10:30:00,7.3
10783,2017-06-07 10:35:00,7.4
10784,2017-06-07 10:40:00,7.5
10785,2017-06-07 10:45:00,7.4
10786,2017-06-07 10:50:00,7.2
10787,2017-06-07 10:55:00,7.4
10788,2017-06-07 11:00:00,7.2
10789,2017-06-07 11:05:00,7.0
10790,2017-06-07 11:10:00,6.9
10791,2017-06-07 11:15:00,6.7
10792,2017-06-07 11:20:00,6.6
10793,2017-06-07 11:25:00,6.7
10794,2017-06-07 11:30:00,6.9
10795,2017-06-07 11:35:00,6.7
10796,2017-06-07 11:40:00,6.7
10797,2017-06-07 11:45:00,7.0
10798,2017-06-07 11:50:00,6.6
10799,2017-06-07 11:55:00,6.5
10800,2017-06-07 12:00:00,6.4
10801,2017-06-07 12:05:00,6.2
10802,2017-06-07 12:10:00,6.3
10803,2017-06-07 12:15:00,6.2
10804,2017-06-07 12:20:00,6.3
10805,2017-06-07 12:25:00,6.2
10806,2017-06-07 12:30:00,6.1
10807,2017-06-07 12:35:00,6.0
10808,2017-06-07 12:40:00,6.1
10809,2017-06-07 12:45:00,6.3
10810,2017-06-07 12:50:00,6.5
10811,2017-06-07 12:55:00,6.6
10812,2017-06-07 13:00:00,6.5
10813,2017-06-07 13:05:00,6.7
10814,2017-06-07 13:10:00,7.0
10815,2017-06-07 13:15:00,7.1
10816,2017-06-07 13:20:00,7.1
10817,2017-06-07 13:25:00,7.3
10818,2017-06-07 13:30:00,7.4
10819,2017-06-07 13:35:00,7.5
10820,2017-06-07 13:40:00,7.6
10821,2017-06-07 13:45:00,7.8
10822,2017-06-07 13:50:00,8.0
10823,2017-06-07 13:55:00,8.2
10824,2017-06-07 14:00:00,8.4
10825,2017-06-07 14:05:00,8.6
10826,2017-06-07 14:10:00,8.7
10827,2017-06-07 14:15:00,9.0
10828,2017-06-07 14:20:00,9.3
10829,2017-06-07 14:25:00,9.5
10830,2017-06-07 14:30:00,9.8
10831,2017-06-07 14:35:00,10.1
10832,2017-06-07 14:40:00,10.3
10833,2017-06-07 14:45:00,10.6
10834,2017-06-07 14:50:00,11.0
10835,2017-06-07 14:55:00,11.4
10836,2017-06-07 15:00:00,11.9
10837,2017-06-07 15:05:00,12.6
10838,2017-06-07 15:10:00,13.1
10839,2017-06-07 15:15:00,13.8
10840,2017-06-07 15:20:00,14.4
10841,2017-06-07 15:25:00,15.3
10842,2017-06-07 15:30:00,16.1
10843,2017-06-07 15:35:00,16.7
10844,2017-06-07 15:40:00,17.5
10845,2017-06-07 15:45:00,18.1
10846,2017-06-07 15:50:00,19.0
10847,2017-06-07 15:55:00,19.8
10848,2017-06-07 16:00:00,20.6
10849,2017-06-07 16:05:00,21.2
10850,2017-06-07 16:10:00,21.8
10851,2017-06-07 16:15:00,22.7
10852,2017-06-07 16:20:00,23.7
10853,2017-06-07 16:25:00,24.3
10854,2017-06-07 16:30:00,24.7
10855,2017-06-07 16:35:00,25.6
10856,2017-06-07 16:40:00,26.5
10857,2017-06-07 16:45:00,27.6
10858,2017-06-07 16:50:00,27.9
10859,2017-06-07 16:55:00,28.8
10860,2017-06-07 17:00:00,29.7
10861,2017-06-07 17:05:00,30.3
10862,2017-06-07 17:10:00,31.4
10863,2017-06-07 17:15:00,31.9
10864,2017-06-07 17:20:00,32.8
10865,2017-06-07 17:25:00,33.4
10866,2017-06-07 17:30:00,33.8
10867,2017-06-07 17:35:00,34.8
10868,2017-06-07 17:40:00,35.4
10869,2017-06-07 17:45:00,35.5
10870,2017-06-07 17:50:00,35.8
10871,2017-06-07 17:55:00,36.4
10872,2017-06-07 18:00:00,36.6
10873,2017-06-07 18:05:00,37.1
10874,2017-06-07 18:10:00,37.8
10875,2017-06-07 18:15:00,38.4
10876,2017-06-07 18:20:00,39.0
10877,2017-06-07 18:25:00,39.3
10878,2017-06-07 18:30:00,39.9
10879,2017-06-07 18:35:00,40.6
10880,2017-06-07 18:40:00,41.3
10881,2017-06-07 18:45:00,41.6
10882,2017-06-07 18:50:00,41.5
10883,2017-06-07 18:55:00,42.2
10884,2017-06-07 19:00:00,42.5
10885,2017-06-07 19:05:00,43.1
10886,2017-06-07 19:10:00,43.1
10887,2017-06-07 19:15:00,43.3
10888,2017-06-07 19:20:00,43.7
10889,2017-06-07 19:25:00,44.1
10890,2017-06-07 19:30:00,44.1
10891,2017-06-07 19:35:00,45.0
10892,2017-06-07 19:40:00,45.1
10893,2017-06-07 19:45:00,45.0
10894,2017-06-07 19:50:00,45.0
10895,2017-06-07 19:55:00,45.5
10896,2017-06-07 20:00:00,45.9
10897,2017-06-07 20:05:00,46.0
10898,2017-06-07 20:10:00,45.9
10899,2017-06-07 20:15:00,46.5
10900,2017-06-07 20:20:00,47.1
10901,2017-06-07 20:25:00,47.4
10902,2017-06-07 20:30:00,45.7
10903,2017-06-07 20:35:00,44.9
10904,2017-06-07 20:40:00,45.9
10905,2017-06-07 20:45:00,45.6
10906,2017-06-07 20:50:00,46.0
10907,2017-06-07 20:55:00,46.0
10908,2017-06-07 21:00:00,46.5
10909,2017-06-07 21:05:00,46.6
10910,2017-06-07 21:10:00,47.3
10911,2017-06-07 21:15:00,43.8
10912,2017-06-07 21:20:00,42.9
10913,2017-06-07 21:25:00,42.4
10914,2017-06-07 21:30:00,39.5
10915,2017-06-07 21:35:00,42.1
10916,2017-06-07 21:40:00,43.2
10917,2017-06-07 21:45:00,40.2
10918,2017-06-07 21:50:00,36.8
10919,2017-06-07 21:55:00,35.0
10920,2017-06-07 22:00:00,36.2
10921,2017-06-07 22:05:00,39.1
10922,2017-06-07 22:10:00,40.1
10923,2017-06-07 22:15:00,39.7
10924,2017-06-07 22:20:00,40.2
